hp_kW,age,make_model,Gears,Gearing_Type,price
147.0,0.0,Opel Insignia,6.0,Automatic,26985
122.0,0.0,Opel Insignia,6.0,Automatic,26974
120.0,0.0,Opel Insignia,6.0,Automatic,26668
100.0,0.0,Opel Insignia,6.0,Manual,23776
103.0,0.0,Opel Insignia,6.0,Manual,23025
100.0,0.0,Opel Insignia,6.0,Manual,21617
147.0,0.0,Opel Insignia,6.0,Automatic,39990
121.0,0.0,Opel Insignia,5.0,Manual,27980
147.0,0.0,Opel Insignia,6.0,Automatic,39989
147.0,0.0,Opel Insignia,6.0,Manual,27950
125.0,0.0,Opel Insignia,8.0,Automatic,39980
147.0,0.0,Opel Insignia,6.0,Manual,26511
121.0,0.0,Opel Insignia,6.0,Manual,28055
147.0,0.0,Opel Insignia,6.0,Automatic,39980
125.0,0.0,Opel Insignia,6.0,Manual,29070
100.0,0.0,Opel Insignia,6.0,Manual,28990
81.0,0.0,Opel Insignia,6.0,Manual,28955
100.0,0.0,Opel Insignia,6.0,Manual,29065
121.0,0.0,Opel Insignia,6.0,Manual,28990
121.0,0.0,Opel Insignia,6.0,Manual,32900
103.0,0.0,Opel Insignia,6.0,Manual,28990
121.0,0.0,Opel Insignia,6.0,Manual,28950
147.0,0.0,Opel Insignia,6.0,Manual,41490
147.0,0.0,Opel Insignia,6.0,Manual,49884
125.0,0.0,Opel Insignia,6.0,Manual,49350
147.0,0.0,Opel Insignia,6.0,Manual,52120
147.0,0.0,Opel Insignia,6.0,Manual,40990
121.0,0.0,Opel Insignia,6.0,Manual,40909
125.0,0.0,Opel Insignia,6.0,Manual,48950
147.0,0.0,Opel Insignia,6.0,Manual,41450
121.0,0.0,Opel Insignia,6.0,Manual,40900
121.0,0.0,Opel Insignia,6.0,Manual,44970
147.0,0.0,Opel Insignia,6.0,Manual,42995
125.0,0.0,Opel Insignia,6.0,Manual,42475
121.0,0.0,Opel Insignia,6.0,Manual,40745
147.0,0.0,Opel Insignia,6.0,Manual,44397
104.0,0.0,Opel Insignia,6.0,Manual,40533
147.0,0.0,Opel Insignia,6.0,Manual,39746
121.0,0.0,Opel Insignia,6.0,Manual,39995
100.0,0.0,Opel Insignia,6.0,Manual,39450
100.0,0.0,Opel Insignia,6.0,Manual,39190
147.0,0.0,Opel Insignia,6.0,Manual,38990
147.0,0.0,Opel Insignia,6.0,Manual,39990
125.0,0.0,Opel Insignia,6.0,Manual,39977
100.0,0.0,Opel Insignia,6.0,Manual,37990
125.0,0.0,Opel Insignia,6.0,Manual,37985
100.0,0.0,Opel Insignia,6.0,Manual,37490
147.0,0.0,Opel Insignia,6.0,Manual,38879
121.0,0.0,Opel Insignia,6.0,Manual,38500
125.0,0.0,Opel Insignia,6.0,Manual,38240
147.0,0.0,Opel Insignia,6.0,Manual,37950
121.0,0.0,Opel Insignia,6.0,Manual,39299
121.0,0.0,Opel Insignia,6.0,Manual,36995
147.0,0.0,Opel Insignia,6.0,Manual,36500
147.0,0.0,Opel Insignia,6.0,Manual,36990
147.0,0.0,Opel Insignia,6.0,Manual,36490
147.0,0.0,Opel Insignia,6.0,Manual,36200
121.0,0.0,Opel Insignia,6.0,Manual,36032
100.0,0.0,Opel Insignia,6.0,Manual,36780
149.0,0.0,Opel Insignia,6.0,Manual,35999
121.0,0.0,Opel Insignia,6.0,Manual,35990
100.0,0.0,Opel Insignia,6.0,Manual,35990
100.0,0.0,Opel Insignia,6.0,Manual,35990
147.0,0.0,Opel Insignia,6.0,Manual,35990
81.0,0.0,Opel Insignia,6.0,Manual,35990
121.0,0.0,Opel Insignia,6.0,Manual,35980
147.0,0.0,Opel Insignia,6.0,Manual,35950
100.0,0.0,Opel Insignia,6.0,Manual,35490
147.0,0.0,Opel Insignia,6.0,Manual,35990
121.0,0.0,Opel Insignia,6.0,Manual,35290
100.0,0.0,Opel Insignia,6.0,Manual,33990
125.0,0.0,Opel Insignia,6.0,Manual,33940
125.0,0.0,Opel Insignia,6.0,Manual,33790
121.0,0.0,Opel Insignia,6.0,Manual,33900
121.0,0.0,Opel Insignia,6.0,Manual,33990
147.0,0.0,Opel Insignia,6.0,Manual,33899
121.0,0.0,Opel Insignia,6.0,Manual,33890
125.0,0.0,Opel Insignia,6.0,Manual,33775
147.0,0.0,Opel Insignia,6.0,Manual,33490
121.0,0.0,Opel Insignia,6.0,Manual,33335
147.0,0.0,Opel Insignia,6.0,Manual,33250
122.0,0.0,Opel Insignia,6.0,Manual,33490
121.0,0.0,Opel Insignia,6.0,Manual,33475
100.0,0.0,Opel Insignia,6.0,Manual,33450
121.0,0.0,Opel Insignia,6.0,Manual,32995
100.0,0.0,Opel Insignia,6.0,Manual,32990
103.0,0.0,Opel Insignia,6.0,Manual,32990
100.0,0.0,Opel Insignia,6.0,Manual,32990
147.0,0.0,Opel Insignia,6.0,Manual,32940
147.0,0.0,Opel Insignia,6.0,Manual,35150
125.0,0.0,Opel Insignia,6.0,Manual,28899
147.0,0.0,Opel Insignia,6.0,Manual,28775
81.0,0.0,Opel Insignia,6.0,Manual,28615
100.0,0.0,Opel Insignia,6.0,Manual,28525
125.0,0.0,Opel Insignia,6.0,Manual,28500
121.0,0.0,Opel Insignia,6.0,Manual,28500
147.0,0.0,Opel Insignia,6.0,Manual,28315
125.0,0.0,Opel Insignia,6.0,Manual,28176
147.0,0.0,Opel Insignia,6.0,Manual,28495
121.0,0.0,Opel Insignia,6.0,Manual,28390
103.0,0.0,Opel Insignia,6.0,Manual,28118
121.0,0.0,Opel Insignia,6.0,Manual,34995
100.0,0.0,Opel Insignia,6.0,Manual,34990
147.0,0.0,Opel Insignia,6.0,Manual,34990
125.0,0.0,Opel Insignia,6.0,Manual,34805
147.0,0.0,Opel Insignia,6.0,Manual,34950
147.0,0.0,Opel Insignia,6.0,Manual,34925
121.0,0.0,Opel Insignia,6.0,Manual,34950
100.0,0.0,Opel Insignia,6.0,Manual,34490
100.0,0.0,Opel Insignia,6.0,Manual,34200
103.0,0.0,Opel Insignia,6.0,Manual,34190
125.0,0.0,Opel Insignia,8.0,Manual,34750
147.0,0.0,Opel Insignia,6.0,Manual,34585
147.0,0.0,Opel Insignia,6.0,Manual,34290
100.0,0.0,Opel Insignia,6.0,Manual,33990
121.0,0.0,Opel Insignia,6.0,Manual,33990
100.0,0.0,Opel Insignia,6.0,Manual,33990
100.0,0.0,Opel Insignia,6.0,Manual,29990
100.0,0.0,Opel Insignia,8.0,Manual,30000
100.0,0.0,Opel Insignia,6.0,Manual,33990
100.0,0.0,Opel Insignia,6.0,Manual,33990
121.0,0.0,Opel Insignia,6.0,Manual,29990
100.0,0.0,Opel Insignia,6.0,Manual,33990
125.0,0.0,Opel Insignia,6.0,Manual,29990
103.0,0.0,Opel Insignia,6.0,Manual,29980
103.0,0.0,Opel Insignia,6.0,Manual,29990
100.0,0.0,Opel Insignia,6.0,Manual,29990
103.0,0.0,Opel Insignia,6.0,Manual,29990
104.0,0.0,Opel Insignia,6.0,Manual,29990
125.0,0.0,Opel Insignia,6.0,Manual,29990
147.0,0.0,Opel Insignia,6.0,Manual,29990
147.0,0.0,Opel Insignia,6.0,Manual,29950
121.0,0.0,Opel Insignia,6.0,Manual,29561
125.0,0.0,Opel Insignia,6.0,Manual,29888
100.0,0.0,Opel Insignia,6.0,Manual,29590
100.0,0.0,Opel Insignia,6.0,Manual,29400
147.0,0.0,Opel Insignia,6.0,Manual,29490
121.0,0.0,Opel Insignia,6.0,Manual,29125
100.0,0.0,Opel Insignia,6.0,Manual,33990
100.0,0.0,Opel Insignia,6.0,Manual,31990
81.0,0.0,Opel Insignia,6.0,Manual,31990
103.0,0.0,Opel Insignia,6.0,Manual,31990
147.0,0.0,Opel Insignia,6.0,Manual,31989
147.0,0.0,Opel Insignia,6.0,Manual,31950
125.0,0.0,Opel Insignia,6.0,Manual,31980
147.0,0.0,Opel Insignia,6.0,Manual,31950
125.0,0.0,Opel Insignia,6.0,Manual,31904
100.0,0.0,Opel Insignia,6.0,Manual,29200
147.0,0.0,Opel Insignia,6.0,Manual,31880
125.0,0.0,Opel Insignia,6.0,Manual,31835
125.0,0.0,Opel Insignia,6.0,Manual,31515
123.0,0.0,Opel Insignia,6.0,Manual,31459
100.0,0.0,Opel Insignia,6.0,Manual,31318
100.0,0.0,Opel Insignia,6.0,Manual,31000
103.0,0.0,Opel Insignia,6.0,Manual,30999
103.0,0.0,Opel Insignia,6.0,Manual,30990
100.0,0.0,Opel Insignia,6.0,Manual,26490
100.0,0.0,Opel Insignia,6.0,Manual,26445
100.0,0.0,Opel Insignia,6.0,Manual,30900
100.0,0.0,Opel Insignia,6.0,Manual,30790
125.0,0.0,Opel Insignia,6.0,Manual,31904
100.0,0.0,Opel Insignia,6.0,Manual,26379
122.0,0.0,Opel Insignia,6.0,Manual,26109
121.0,0.0,Opel Insignia,6.0,Manual,25990
121.0,0.0,Opel Insignia,6.0,Manual,26005
121.0,0.0,Opel Insignia,6.0,Manual,25990
122.0,0.0,Opel Insignia,6.0,Manual,26108
100.0,0.0,Opel Insignia,6.0,Manual,26500
100.0,0.0,Opel Insignia,6.0,Manual,25990
100.0,0.0,Opel Insignia,6.0,Manual,25955
81.0,0.0,Opel Insignia,6.0,Manual,25745
81.0,0.0,Opel Insignia,6.0,Manual,25845
122.0,0.0,Opel Insignia,6.0,Manual,25692
81.0,0.0,Opel Insignia,6.0,Manual,25715
81.0,0.0,Opel Insignia,6.0,Manual,30490
121.0,0.0,Opel Insignia,6.0,Manual,32799
125.0,0.0,Opel Insignia,6.0,Manual,25980
125.0,0.0,Opel Insignia,6.0,Manual,32793
125.0,0.0,Opel Insignia,6.0,Manual,32500
147.0,0.0,Opel Insignia,6.0,Manual,32525
147.0,0.0,Opel Insignia,6.0,Manual,32705
147.0,0.0,Opel Insignia,6.0,Manual,32490
100.0,0.0,Opel Insignia,6.0,Manual,32490
121.0,0.0,Opel Insignia,6.0,Manual,32489
121.0,0.0,Opel Insignia,6.0,Manual,32275
147.0,0.0,Opel Insignia,6.0,Manual,32250
100.0,0.0,Opel Insignia,6.0,Manual,31990
121.0,0.0,Opel Insignia,6.0,Manual,31990
81.0,0.0,Opel Insignia,6.0,Manual,31990
100.0,0.0,Opel Insignia,6.0,Manual,31990
147.0,0.0,Opel Insignia,6.0,Manual,31990
100.0,0.0,Opel Insignia,6.0,Manual,31990
100.0,0.0,Opel Insignia,6.0,Manual,27999
147.0,0.0,Opel Insignia,6.0,Manual,27950
103.0,0.0,Opel Insignia,6.0,Manual,27900
125.0,0.0,Opel Insignia,6.0,Manual,27900
121.0,0.0,Opel Insignia,6.0,Manual,31999
81.0,0.0,Opel Insignia,6.0,Manual,27690
125.0,0.0,Opel Insignia,6.0,Manual,27594
103.0,0.0,Opel Insignia,6.0,Manual,26990
100.0,0.0,Opel Insignia,6.0,Manual,27490
100.0,0.0,Opel Insignia,6.0,Manual,27200
100.0,0.0,Opel Insignia,6.0,Manual,27450
125.0,0.0,Opel Insignia,6.0,Manual,26900
103.0,0.0,Opel Insignia,6.0,Manual,26990
147.0,0.0,Opel Insignia,6.0,Automatic,39950
125.0,0.0,Opel Insignia,6.0,Manual,26538
154.0,0.0,Opel Insignia,6.0,Automatic,39949
154.0,0.0,Opel Insignia,8.0,Automatic,39950
154.0,0.0,Opel Insignia,8.0,Automatic,39960
125.0,0.0,Opel Insignia,8.0,Automatic,39950
147.0,0.0,Opel Insignia,6.0,Automatic,39850
125.0,0.0,Opel Insignia,8.0,Automatic,39890
121.0,0.0,Opel Insignia,6.0,Automatic,39690
146.0,0.0,Opel Insignia,6.0,Automatic,39490
125.0,0.0,Opel Insignia,8.0,Automatic,39850
147.0,0.0,Opel Insignia,6.0,Automatic,39945
125.0,0.0,Opel Insignia,8.0,Automatic,39780
121.0,0.0,Opel Insignia,6.0,Automatic,39590
121.0,0.0,Opel Insignia,6.0,Automatic,39490
81.0,0.0,Opel Insignia,6.0,Manual,23007
103.0,0.0,Opel Insignia,6.0,Manual,23000
154.0,0.0,Opel Insignia,8.0,Automatic,39450
81.0,0.0,Opel Insignia,6.0,Manual,22999
81.0,0.0,Opel Insignia,6.0,Manual,23007
121.0,0.0,Opel Insignia,6.0,Automatic,39490
81.0,0.0,Opel Insignia,6.0,Manual,22990
100.0,0.0,Opel Insignia,6.0,Manual,22620
103.0,0.0,Opel Insignia,6.0,Manual,22315
81.0,0.0,Opel Insignia,6.0,Manual,22800
103.0,0.0,Opel Insignia,6.0,Manual,22328
81.0,0.0,Opel Insignia,6.0,Manual,22280
81.0,0.0,Opel Insignia,6.0,Manual,21992
103.0,0.0,Opel Insignia,6.0,Manual,22120
121.0,0.0,Opel Insignia,6.0,Manual,21704
100.0,0.0,Opel Insignia,6.0,Manual,21900
103.0,0.0,Opel Insignia,6.0,Manual,22167
100.0,0.0,Opel Insignia,6.0,Manual,25625
81.0,0.0,Opel Insignia,6.0,Manual,25615
103.0,0.0,Opel Insignia,6.0,Manual,25568
100.0,0.0,Opel Insignia,6.0,Manual,25500
103.0,0.0,Opel Insignia,6.0,Manual,25475
147.0,0.0,Opel Insignia,6.0,Manual,25464
104.0,0.0,Opel Insignia,6.0,Manual,25436
81.0,0.0,Opel Insignia,6.0,Manual,25435
147.0,0.0,Opel Insignia,6.0,Manual,25415
100.0,0.0,Opel Insignia,6.0,Manual,25375
120.0,0.0,Opel Insignia,6.0,Manual,25382
147.0,0.0,Opel Insignia,6.0,Manual,25375
81.0,0.0,Opel Insignia,6.0,Manual,25295
81.0,0.0,Opel Insignia,6.0,Manual,24999
100.0,0.0,Opel Insignia,6.0,Manual,24995
100.0,0.0,Opel Insignia,6.0,Manual,24990
103.0,0.0,Opel Insignia,6.0,Manual,25165
121.0,0.0,Opel Insignia,6.0,Manual,25155
121.0,0.0,Opel Insignia,6.0,Manual,24950
103.0,0.0,Opel Insignia,6.0,Manual,24900
125.0,0.0,Opel Insignia,6.0,Manual,24890
100.0,0.0,Opel Insignia,6.0,Manual,24797
125.0,0.0,Opel Insignia,6.0,Manual,24745
122.0,0.0,Opel Insignia,6.0,Manual,24742
125.0,0.0,Opel Insignia,6.0,Manual,24845
122.0,0.0,Opel Insignia,6.0,Manual,24743
100.0,0.0,Opel Insignia,6.0,Manual,24700
122.0,0.0,Opel Insignia,6.0,Manual,24323
103.0,0.0,Opel Insignia,6.0,Manual,24315
103.0,0.0,Opel Insignia,6.0,Manual,24625
100.0,0.0,Opel Insignia,6.0,Manual,24203
147.0,0.0,Opel Insignia,8.0,Automatic,40990
120.0,0.0,Opel Insignia,6.0,Manual,24257
147.0,0.0,Opel Insignia,6.0,Automatic,40990
125.0,0.0,Opel Insignia,6.0,Automatic,40990
121.0,0.0,Opel Insignia,6.0,Automatic,40990
154.0,0.0,Opel Insignia,8.0,Automatic,40989
125.0,0.0,Opel Insignia,8.0,Automatic,40980
121.0,0.0,Opel Insignia,6.0,Automatic,40670
125.0,0.0,Opel Insignia,8.0,Automatic,40990
122.0,0.0,Opel Insignia,6.0,Automatic,40490
122.0,0.0,Opel Insignia,6.0,Manual,24323
125.0,0.0,Opel Insignia,8.0,Automatic,39990
147.0,0.0,Opel Insignia,8.0,Automatic,39990
121.0,0.0,Opel Insignia,6.0,Automatic,39990
154.0,0.0,Opel Insignia,8.0,Automatic,40450
154.0,0.0,Opel Insignia,8.0,Automatic,39990
154.0,0.0,Opel Insignia,8.0,Automatic,40450
147.0,0.0,Opel Insignia,6.0,Automatic,39990
81.0,0.0,Opel Insignia,6.0,Manual,24080
121.0,0.0,Opel Insignia,6.0,Automatic,39990
104.0,0.0,Opel Insignia,6.0,Manual,24070
125.0,0.0,Opel Insignia,8.0,Automatic,39990
125.0,0.0,Opel Insignia,8.0,Automatic,39990
121.0,0.0,Opel Insignia,6.0,Manual,23848
100.0,0.0,Opel Insignia,6.0,Manual,23776
100.0,0.0,Opel Insignia,6.0,Manual,23561
122.0,0.0,Opel Insignia,6.0,Manual,23600
100.0,0.0,Opel Insignia,6.0,Manual,23561
121.0,0.0,Opel Insignia,6.0,Manual,23848
103.0,0.0,Opel Insignia,6.0,Manual,23690
103.0,0.0,Opel Insignia,6.0,Manual,23362
104.0,0.0,Opel Insignia,6.0,Manual,23355
104.0,0.0,Opel Insignia,6.0,Manual,23351
104.0,0.0,Opel Insignia,6.0,Manual,23350
104.0,0.0,Opel Insignia,6.0,Manual,23349
125.0,0.0,Opel Insignia,8.0,Automatic,39990
100.0,0.0,Opel Insignia,6.0,Manual,23187
103.0,0.0,Opel Insignia,6.0,Manual,23025
66.0,3.0,Renault Clio,6.0,Automatic,7650
66.0,3.0,Renault Clio,6.0,Automatic,13100
66.0,3.0,Renault Clio,6.0,Automatic,13000
66.0,2.0,Renault Clio,6.0,Automatic,12790
67.0,3.0,Renault Clio,6.0,Automatic,11490
87.0,3.0,Renault Clio,6.0,Automatic,13000
87.0,2.0,Renault Clio,6.0,Automatic,13990
88.0,3.0,Renault Clio,6.0,Automatic,12700
66.0,2.0,Renault Clio,6.0,Automatic,14280
66.0,2.0,Renault Clio,6.0,Automatic,14200
90.0,2.0,Renault Clio,6.0,Automatic,13950
66.0,1.0,Renault Clio,5.0,Automatic,13500
66.0,1.0,Renault Clio,6.0,Automatic,13900
87.0,1.0,Renault Clio,6.0,Automatic,14940
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,13950
88.0,1.0,Renault Clio,6.0,Automatic,15599
87.0,1.0,Renault Clio,6.0,Automatic,15590
66.0,0.0,Renault Clio,6.0,Automatic,15600
87.0,1.0,Renault Clio,6.0,Automatic,15590
87.0,1.0,Renault Clio,6.0,Automatic,15790
88.0,1.0,Renault Clio,6.0,Automatic,15790
87.0,1.0,Renault Clio,6.0,Automatic,15790
88.0,1.0,Renault Clio,6.0,Automatic,15928
88.0,1.0,Renault Clio,6.0,Automatic,15928
88.0,1.0,Renault Clio,6.0,Automatic,15928
88.0,1.0,Renault Clio,6.0,Automatic,15928
67.0,1.0,Renault Clio,6.0,Automatic,15990
88.0,1.0,Renault Clio,6.0,Automatic,15990
87.0,1.0,Renault Clio,6.0,Automatic,15990
88.0,1.0,Renault Clio,6.0,Automatic,15990
67.0,1.0,Renault Clio,6.0,Automatic,15990
67.0,1.0,Renault Clio,6.0,Automatic,15990
88.0,1.0,Renault Clio,6.0,Automatic,15990
87.0,1.0,Renault Clio,6.0,Automatic,15990
87.0,1.0,Renault Clio,6.0,Automatic,15990
87.0,1.0,Renault Clio,6.0,Automatic,15950
87.0,3.0,Renault Clio,6.0,Automatic,15950
88.0,2.0,Renault Clio,6.0,Automatic,15950
87.0,1.0,Renault Clio,6.0,Automatic,15990
66.0,1.0,Renault Clio,6.0,Automatic,15950
87.0,1.0,Renault Clio,6.0,Automatic,15950
88.0,1.0,Renault Clio,6.0,Automatic,15928
88.0,1.0,Renault Clio,6.0,Automatic,15928
88.0,1.0,Renault Clio,6.0,Automatic,15905
88.0,1.0,Renault Clio,6.0,Automatic,15928
87.0,2.0,Renault Clio,6.0,Automatic,15945
88.0,0.0,Renault Clio,6.0,Automatic,15920
88.0,1.0,Renault Clio,6.0,Automatic,15905
88.0,1.0,Renault Clio,6.0,Automatic,15905
87.0,1.0,Renault Clio,6.0,Automatic,15900
88.0,1.0,Renault Clio,6.0,Automatic,15900
87.0,1.0,Renault Clio,6.0,Automatic,15890
87.0,1.0,Renault Clio,6.0,Automatic,15890
66.0,1.0,Renault Clio,6.0,Automatic,15900
87.0,2.0,Renault Clio,6.0,Automatic,15900
88.0,3.0,Renault Clio,6.0,Automatic,15900
66.0,0.0,Renault Clio,6.0,Automatic,15798
87.0,1.0,Renault Clio,6.0,Automatic,15875
87.0,1.0,Renault Clio,6.0,Automatic,15850
87.0,1.0,Renault Clio,6.0,Automatic,15875
87.0,1.0,Renault Clio,6.0,Automatic,15780
87.0,1.0,Renault Clio,6.0,Automatic,15750
87.0,1.0,Renault Clio,6.0,Automatic,15750
88.0,1.0,Renault Clio,6.0,Automatic,15690
88.0,3.0,Renault Clio,6.0,Automatic,15750
88.0,1.0,Renault Clio,6.0,Automatic,15690
87.0,1.0,Renault Clio,6.0,Automatic,15690
88.0,1.0,Renault Clio,6.0,Automatic,15652
88.0,1.0,Renault Clio,6.0,Automatic,15650
87.0,1.0,Renault Clio,6.0,Automatic,15790
87.0,2.0,Renault Clio,6.0,Automatic,15500
87.0,1.0,Renault Clio,6.0,Automatic,15650
87.0,2.0,Renault Clio,6.0,Automatic,15490
87.0,1.0,Renault Clio,6.0,Automatic,15500
87.0,1.0,Renault Clio,6.0,Automatic,15490
87.0,1.0,Renault Clio,6.0,Automatic,15500
87.0,2.0,Renault Clio,6.0,Automatic,15490
67.0,1.0,Renault Clio,6.0,Automatic,15490
87.0,1.0,Renault Clio,6.0,Automatic,15490
87.0,1.0,Renault Clio,6.0,Automatic,15490
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,14990
87.0,2.0,Renault Clio,6.0,Automatic,14990
56.0,3.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,14990
66.0,1.0,Renault Clio,6.0,Automatic,14990
66.0,0.0,Renault Clio,6.0,Automatic,14987
66.0,0.0,Renault Clio,6.0,Automatic,15200
66.0,1.0,Renault Clio,6.0,Automatic,15490
162.0,3.0,Renault Clio,6.0,Automatic,15000
87.0,2.0,Renault Clio,6.0,Automatic,14990
88.0,3.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,14985
87.0,1.0,Renault Clio,6.0,Automatic,14985
87.0,3.0,Renault Clio,6.0,Automatic,14980
87.0,1.0,Renault Clio,6.0,Automatic,14990
56.0,3.0,Renault Clio,6.0,Automatic,14950
87.0,2.0,Renault Clio,6.0,Automatic,14950
88.0,3.0,Renault Clio,6.0,Automatic,14950
87.0,1.0,Renault Clio,6.0,Automatic,14950
90.0,2.0,Renault Clio,6.0,Automatic,14950
87.0,1.0,Renault Clio,6.0,Automatic,14950
90.0,2.0,Renault Clio,6.0,Automatic,14950
87.0,2.0,Renault Clio,6.0,Automatic,14950
87.0,1.0,Renault Clio,6.0,Automatic,14940
88.0,2.0,Renault Clio,6.0,Automatic,14990
88.0,1.0,Renault Clio,6.0,Automatic,14990
67.0,2.0,Renault Clio,6.0,Automatic,14990
88.0,1.0,Renault Clio,6.0,Automatic,14990
66.0,1.0,Renault Clio,5.0,Automatic,14990
66.0,2.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,14990
87.0,3.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,14990
87.0,3.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,14990
88.0,2.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,14990
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15485
87.0,1.0,Renault Clio,6.0,Automatic,15480
87.0,1.0,Renault Clio,6.0,Automatic,15480
88.0,1.0,Renault Clio,6.0,Automatic,15480
87.0,1.0,Renault Clio,6.0,Automatic,15470
88.0,3.0,Renault Clio,6.0,Automatic,15450
87.0,1.0,Renault Clio,6.0,Automatic,15450
66.0,2.0,Renault Clio,6.0,Automatic,15400
56.0,2.0,Renault Clio,6.0,Automatic,15290
88.0,2.0,Renault Clio,6.0,Automatic,13900
88.0,3.0,Renault Clio,6.0,Automatic,13900
87.0,2.0,Renault Clio,6.0,Automatic,13850
87.0,2.0,Renault Clio,6.0,Automatic,13800
66.0,2.0,Renault Clio,6.0,Automatic,13800
87.0,3.0,Renault Clio,6.0,Automatic,13800
66.0,1.0,Renault Clio,6.0,Automatic,13800
66.0,2.0,Renault Clio,6.0,Automatic,13800
87.0,1.0,Renault Clio,6.0,Automatic,13690
88.0,2.0,Renault Clio,6.0,Automatic,13690
88.0,2.0,Renault Clio,6.0,Automatic,13670
66.0,0.0,Renault Clio,6.0,Automatic,13600
66.0,0.0,Renault Clio,6.0,Automatic,13600
66.0,1.0,Renault Clio,6.0,Automatic,13550
87.0,3.0,Renault Clio,6.0,Automatic,13500
66.0,2.0,Renault Clio,6.0,Automatic,13500
88.0,2.0,Renault Clio,6.0,Automatic,14925
88.0,2.0,Renault Clio,6.0,Automatic,14900
66.0,2.0,Renault Clio,6.0,Automatic,14900
87.0,2.0,Renault Clio,6.0,Automatic,14900
87.0,1.0,Renault Clio,6.0,Automatic,14890
87.0,2.0,Renault Clio,6.0,Automatic,14890
87.0,1.0,Renault Clio,6.0,Automatic,14870
87.0,1.0,Renault Clio,6.0,Automatic,14899
87.0,1.0,Renault Clio,6.0,Automatic,14900
87.0,1.0,Renault Clio,6.0,Automatic,14870
67.0,2.0,Renault Clio,6.0,Automatic,14790
87.0,2.0,Renault Clio,6.0,Automatic,14150
88.0,3.0,Renault Clio,6.0,Automatic,14790
88.0,1.0,Renault Clio,6.0,Automatic,14000
87.0,1.0,Renault Clio,6.0,Automatic,13999
88.0,3.0,Renault Clio,6.0,Automatic,13995
66.0,3.0,Renault Clio,6.0,Automatic,13990
162.0,3.0,Renault Clio,6.0,Automatic,13990
66.0,3.0,Renault Clio,6.0,Automatic,13990
88.0,3.0,Renault Clio,6.0,Automatic,13990
67.0,1.0,Renault Clio,6.0,Automatic,13990
67.0,3.0,Renault Clio,6.0,Automatic,13990
88.0,3.0,Renault Clio,6.0,Automatic,13990
87.0,3.0,Renault Clio,6.0,Automatic,13990
88.0,2.0,Renault Clio,6.0,Automatic,13990
66.0,3.0,Renault Clio,6.0,Automatic,13950
87.0,2.0,Renault Clio,6.0,Automatic,14750
66.0,1.0,Renault Clio,6.0,Automatic,14699
66.0,2.0,Renault Clio,6.0,Automatic,14650
87.0,2.0,Renault Clio,6.0,Automatic,13980
88.0,3.0,Renault Clio,6.0,Automatic,14740
88.0,1.0,Renault Clio,6.0,Automatic,13950
88.0,3.0,Renault Clio,6.0,Automatic,14590
66.0,0.0,Renault Clio,6.0,Automatic,14506
88.0,3.0,Renault Clio,6.0,Automatic,14500
66.0,2.0,Renault Clio,6.0,Automatic,14500
66.0,0.0,Renault Clio,5.0,Automatic,14495
87.0,1.0,Renault Clio,6.0,Automatic,14490
67.0,1.0,Renault Clio,6.0,Automatic,14480
87.0,2.0,Renault Clio,6.0,Automatic,14460
67.0,1.0,Renault Clio,6.0,Automatic,14490
87.0,2.0,Renault Clio,6.0,Automatic,14440
87.0,1.0,Renault Clio,6.0,Automatic,14400
87.0,3.0,Renault Clio,6.0,Automatic,14450
66.0,3.0,Renault Clio,6.0,Automatic,12650
87.0,1.0,Renault Clio,6.0,Automatic,14400
88.0,2.0,Renault Clio,6.0,Automatic,12600
56.0,3.0,Renault Clio,6.0,Automatic,14290
87.0,3.0,Renault Clio,6.0,Automatic,12550
88.0,3.0,Renault Clio,6.0,Automatic,12545
87.0,2.0,Renault Clio,6.0,Automatic,12590
88.0,3.0,Renault Clio,6.0,Automatic,12545
88.0,3.0,Renault Clio,6.0,Automatic,12500
88.0,3.0,Renault Clio,6.0,Automatic,12490
87.0,2.0,Renault Clio,6.0,Automatic,13390
88.0,3.0,Renault Clio,6.0,Automatic,12545
66.0,3.0,Renault Clio,6.0,Automatic,13300
